unique_well,treatment,mu,best.model,best.se,best.R2,nobs.exp
2_B2_12,blank_blank,-0.20006217200210866,gr.flr,0.18250161423210567,0.32091476496960514,4
2_B2_14,blank_blank,-0.03182618637715506,gr,0.030786469320567153,0.08177443743243029,14
2_B2_20,blank_blank,-7.543657439809876e-4,gr,0.03897027006622769,2.6764394767120336e-5,16
2_B2_25,blank_blank,-0.34310518152143715,gr.flr,0.19497187895054807,0.5679978398762019,4
2_B2_30,blank_blank,-0.017350390404468754,gr,0.07310564738584417,0.0056011507453297416,12
2_B2_36,blank_blank,-0.0949437637009981,gr,0.03451955994915843,0.4306823273819589,12
2_B2_38,blank_blank,-0.1847442374275393,gr,0.03381966592688456,0.7489978695949269,12
2_B2_42,blank_blank,-0.3264725589847556,gr,0.1400309899224616,0.6443630724459668,5
2_B3_12,blank_blank,-0.019621370664509998,gr,0.02465535758297413,0.046455147836367505,15
2_B3_14,blank_blank,-0.04643739978620183,gr,0.016233348859764844,0.40544410339839243,14
2_B3_20,blank_blank,-0.04645056925690074,gr,0.02584211563306012,0.187507020140124,16
2_B3_25,blank_blank,-0.04785467005343741,gr,0.052470756860839005,0.07679160423129938,12
2_B3_30,blank_blank,-0.03406975697753842,gr,0.06090819768532692,0.030339355004414648,12
2_B3_36,blank_blank,-0.08998866182040777,gr,0.032165142627535656,0.43905839026938065,12
2_B3_38,blank_blank,-0.17418289738225112,gr,0.04882526652146111,0.5599922981021574,12
2_B3_42,blank_blank,-0.06218804926361901,gr,0.043488802852035366,0.4053327688087882,5
2_B4_12,blank_blank,-0.021934344606489437,gr,0.015563815573617594,0.13253372910829275,15
2_B4_14,blank_blank,-0.10517683796916436,gr.flr,0.02992084411345216,0.7265172438269311,9
2_B4_20,blank_blank,-0.2426925309335883,gr.flr,0.28674018159292036,0.26161335802123575,4
2_B4_25,blank_blank,-0.058023652341347674,gr,0.06942450495419943,0.06529207436716788,12
2_B4_30,blank_blank,0.009612057824291819,gr,0.0532327794363301,0.003249831040129214,12
2_B4_36,blank_blank,-0.026878353220281537,gr,0.03203881297066053,0.06575280464386501,12
2_B4_38,blank_blank,-0.04136925057752924,gr,0.06989555159715316,0.033845641598999276,12
2_B4_42,blank_blank,-0.05319006511202141,gr,0.0875710374659869,0.10950866785595503,5
2_B5_12,blank_blank,-5.543163201398861e-4,gr,0.02999192175261021,2.6275559833477402e-5,15
2_B5_14,blank_blank,-0.030207843320118218,gr,0.020246964935066038,0.1564723653167588,14
2_B5_20,blank_blank,-0.04959548594979847,gr,0.02321164788251452,0.24590628887857635,16
2_B5_25,blank_blank,-0.3780217061920457,gr.flr,0.23417575550661898,0.4659628002855368,5
2_B5_30,blank_blank,-0.10120713899685783,gr,0.04766503390742033,0.31074414155366137,12
2_B5_36,blank_blank,-0.13813245588544978,gr,0.05597929164856819,0.378452291318904,12
2_B5_38,blank_blank,-0.07894071937431653,gr,0.044832513344550004,0.23666380487201732,12
2_B5_42,blank_blank,-0.02680597804569883,gr,0.09920388884686893,0.023759723779409714,5
2_B6_12,blank_blank,-0.04493172443974022,gr,0.01851493077003308,0.31177885017147744,15
2_B6_14,blank_blank,-0.12053847661031562,gr.flr,0.0425333859666657,0.6251159271815216,9
2_B6_20,blank_blank,-0.08047435896856749,gr,0.03349591863031847,0.29193033195095863,16
2_B6_25,blank_blank,-0.03653202041467569,gr,0.054678069123858045,0.04273212862408848,12
2_B6_30,blank_blank,0.0031348430987092795,gr,0.04613702557184992,4.614577862713798e-4,12
2_B6_36,blank_blank,-0.017386674286536,gr,0.036960449541634334,0.021649751056904698,12
2_B6_38,blank_blank,-0.04230980079048409,gr,0.04917336807506484,0.06892942431943194,12
2_B6_42,blank_blank,-0.1803272409422746,gr,0.08862872731474315,0.5798169596456626,5
2_B7_12,blank_blank,-0.0037121209508892746,gr,0.03565683546041442,8.330160424282473e-4,15
2_B7_14,blank_blank,-0.02081697584985167,gr,0.028279375494562928,0.043204932353540504,14
2_B7_20,blank_blank,-0.013775745491052484,gr,0.029542195696637977,0.015294074287699466,16
2_B7_25,blank_blank,-0.07563341998884789,gr,0.0337487535017335,0.33432776580889434,12
2_B7_30,blank_blank,-0.1141335950696292,gr,0.024852785465099347,0.6783533053275974,12
2_B7_36,blank_blank,-0.027255217218665324,gr,0.03773599877626664,0.04957963556811573,12
2_B7_38,blank_blank,-0.050351320901605226,gr,0.06906604237388343,0.050466466915841,12
2_B7_42,blank_blank,0.11971917876592916,gr,0.11796946776992467,0.2555616577589155,5
2_B8_12,blank_blank,-0.05261277073698777,gr,0.014074091661096027,0.5180664138955364,15
2_B8_14,blank_blank,-0.05404934220446856,gr,0.021401105156077137,0.3470578555419205,14
2_B8_20,blank_blank,-0.2249024417023437,gr.flr,0.10975244349577205,0.39966209137584785,8
2_B8_25,blank_blank,-0.31830947340816074,gr.flr,0.17221467792396508,0.5448677351028757,5
2_B8_30,blank_blank,-0.0751458555667034,gr,0.034429780542702015,0.3226615861035059,12
2_B8_36,blank_blank,-0.0012985263551368157,gr,0.044203444788179475,8.628828358947516e-5,12
2_B8_38,blank_blank,0.030184765196211553,gr,0.07663902018339327,0.015275327690507545,12
2_B8_42,blank_blank,-0.11295390524269232,gr,0.15158586969792048,0.15617642031308743,5
2_B9_12,blank_blank,-0.03493012980348855,gr,0.011435526510260429,0.4178271545124864,15
2_B9_14,blank_blank,-0.036435454277805604,gr,0.025760235898405807,0.14289061637635658,14
2_B9_20,blank_blank,-0.04955271355710461,gr,0.02182127898620194,0.2691863776925356,16
2_B9_25,blank_blank,-0.04426056073802883,gr,0.049515976865603696,0.07398775507541488,12
2_B9_30,blank_blank,-0.044016143111524346,gr,0.032421722222705,0.15562736338926442,12
2_B9_36,blank_blank,-0.30890386414655674,gr.flr,0.22785629127572846,0.4290399164478781,4
2_B9_38,blank_blank,-0.12615654523421932,gr,0.03516755939067313,0.5627213479819693,12
2_B9_42,blank_blank,-0.2298951680041391,gr,0.11626223645689976,0.5658497573693588,5
2_C10_12,30C_5,1.1146254097099755,gr.lagsat,0.12672337319592195,0.9661355216694364,6
2_C10_14,30C_5,1.1192561997910555,gr.lagsat,0.10205905864981842,0.9774674823452466,7
2_C10_20,30C_5,1.895991590722241,gr.lagsat,0.1272908941418101,0.984774842048134,8
2_C10_25,30C_5,2.9465944859209228,gr.lagsat,0.4033934600629026,0.9680655178094824,5
2_C10_30,30C_5,2.30254754570501,gr.sat,0.07020795706539627,0.995975126206699,7
2_C10_36,30C_5,2.551858076772735,gr.sat,0.10300558920831251,0.9938511956803104,6
2_C10_38,30C_5,2.041511948114424,gr.sat,0.13855193692914786,0.9847366057071028,5
2_C10_42,30C_5,-0.7083784328909072,gr,0.8208048696323795,0.1988932147360335,5
2_C11_12,30C_2,0.7587018354519255,gr.lag,0.06252241104229553,0.9549362550486278,10
2_C11_14,30C_2,1.0101885923574698,gr.lagsat,0.10241878984522039,0.9752308995988481,7
2_C11_20,30C_2,2.1230448639254504,gr.lagsat,0.15070880396532535,0.9921989732295993,6
2_C11_25,30C_2,2.7947040235819935,gr.lagsat,0.38509691472755153,0.9695684556740445,6
2_C11_30,30C_2,2.4032337152031795,gr.sat,0.11592200546376874,0.9900603968800314,7
2_C11_36,30C_2,2.758106086295448,gr.sat,0.1357529750113703,0.9947737761766589,6
2_C11_38,30C_2,1.5217378780634094,gr.sat,0.16061615810231591,0.951699669841937,7
2_C11_42,30C_2,-0.23395423272376112,gr,0.5339710118670031,0.060140642996301286,5
2_C12_12,blank_blank,-0.0014555901882262279,gr,0.026309214710134227,2.3540564268154096e-4,15
2_C12_14,blank_blank,-0.07373319134259652,gr,0.018566099358116685,0.5679089693588796,14
2_C12_20,blank_blank,-0.08945918830066489,gr,0.031925124745089316,0.35932871505115016,16
2_C12_25,blank_blank,0.029206353983718878,gr,0.0704146951837257,0.0169129765031254,12
2_C12_30,blank_blank,0.01969321293541908,gr,0.04729907254714144,0.017039774701992916,12
2_C12_36,blank_blank,-0.04358354449609152,gr,0.04272836338607007,0.09423812047670765,12
2_C12_38,blank_blank,-0.022456166585267244,gr,0.0554713979362704,0.01612402186750761,12
2_C12_42,blank_blank,-0.22341945536381239,gr,0.15800783779959796,0.39991971885254984,5
2_C1_12,blank_blank,-0.0020367376982682035,gr,0.021385065577669293,6.972728437877329e-4,15
2_C1_14,blank_blank,-0.008462205326654124,gr,0.032945951667700826,0.0054676495701441175,14
2_C1_20,blank_blank,-0.04841116646299166,gr,0.026119779173931396,0.1970267283301882,16
2_C1_25,blank_blank,-0.007750191834873718,gr,0.03098790920904781,0.006216303681947144,12
2_C1_30,blank_blank,-0.0789126145818647,gr,0.044650562879226065,0.23800710070219222,12
2_C1_36,blank_blank,-0.040849559252787264,gr,0.05535785044068932,0.05164037308463065,12
2_C1_38,blank_blank,0.004700088299958953,gr,0.03831843689499074,0.0015022546363626654,12
2_C1_42,blank_blank,-0.24939318941694993,gr,0.17937331972036838,0.3918626710998222,5
2_C2_12,30C_5,0.8312122937519529,gr.lag,0.061428523491732195,0.9715228902798285,8
2_C2_14,30C_5,1.1713100606386568,gr.lagsat,0.10910249270331816,0.9855933867246501,6
2_C2_20,30C_5,1.918008730760621,gr.lagsat,0.1256051386216006,0.9888778249751244,7
2_C2_25,30C_5,2.2546412029891605,gr.sat,0.19726580756294312,0.9631261468997515,8
2_C2_30,30C_5,2.4520102606524987,gr.sat,0.1318965318975857,0.9873362601614503,7
2_C2_36,30C_5,2.491912303550382,gr.sat,0.07580732447614182,0.9956699956189978,7
2_C2_38,30C_5,2.3545636690962786,gr.sat,0.3623957820596395,0.9293790603071224,5
2_C2_42,30C_5,-0.8124889061708813,gr,0.5179587007446227,0.4506118719367376,5
2_C3_12,blank_blank,-0.03254168896255392,gr,0.017722843870930052,0.2059334539364156,15
2_C3_14,blank_blank,0.0413902238640449,gr,0.02623788400075129,0.1717570057174036,14
2_C3_20,blank_blank,0.020536938267573808,gr,0.016949588659966635,0.09491095472241795,16
2_C3_25,blank_blank,-0.014600929173857134,gr,0.04963578942111579,0.008578854444313833,12
2_C3_30,blank_blank,-0.12700545140533354,gr,0.05547569954187024,0.34388805698088354,12
2_C3_36,blank_blank,-0.08694293403177035,gr,0.04634506635646155,0.26031907248478037,12
2_C3_38,blank_blank,-0.03522034758261252,gr,0.05844478197005828,0.035043192464780604,12
2_C3_42,blank_blank,-0.021445448486808745,gr,0.21392079607166914,0.003338801117736323,5
2_C4_12,6F_3,0.7615238799980047,gr.lag,0.06447192854552326,0.9543672466668821,10
2_C4_14,6F_3,1.1654659266638399,gr.lagsat,0.11965239546660895,0.9715394636607683,7
2_C4_20,6F_3,1.9250963050263068,gr.lagsat,0.16753864581073408,0.9794079798329464,7
2_C4_25,6F_3,2.147106088015952,gr.sat,0.15029453373192064,0.9755232812789607,8
2_C4_30,6F_3,2.170965870362447,gr.sat,0.05905945994285,0.9965552157377225,7
2_C4_36,6F_3,2.2512007900818185,gr.sat,0.0859485079988537,0.9932837643167615,7
2_C4_38,6F_3,2.2696987570505773,gr.sat,0.4518084914927831,0.8812261065891092,4
2_C4_42,6F_3,1e-4,gr.lagsat,8.883849397119636,-0.016986637892851153,4
2_C5_12,48F_5,1.2114876728227275,gr.lagsat,0.08989033604482008,0.9856775878053287,6
2_C5_14,48F_5,1.5467859926763892,gr.lagsat,0.15523121568855705,0.9853245456346055,5
2_C5_20,48F_5,2.374191350750652,gr.lagsat,0.2187023943778756,0.9861074141098553,6
2_C5_25,48F_5,2.5250375930718336,gr.lagsat,0.1977770402493964,0.9872492032232382,6
2_C5_30,48F_5,2.301443299933917,gr.sat,0.11030417087348884,0.9912389565822274,8
2_C5_36,48F_5,2.2892639614154144,gr.sat,0.07995605891093066,0.9948491230925393,7
2_C5_38,48F_5,2.0288502167073945,gr.sat,0.4380779316888163,0.8551650244149839,4
2_C5_42,48F_5,-0.6806818632448396,gr,0.4666844060829794,0.4149040176377745,5
2_C6_12,30C_8,0.7829558285533844,gr.lag,0.05495398387015712,0.9707101609278934,9
2_C6_14,30C_8,1.0270509815447448,gr.lagsat,0.1250050994498513,0.9632492574425665,7
2_C6_20,30C_8,2.2512574218072667,gr.lagsat,0.20219287910693953,0.9868266182190711,6
2_C6_25,30C_8,2.7368988319357865,gr.lagsat,0.20598024877678905,0.9868625505206605,6
2_C6_30,30C_8,2.3267038793226122,gr.sat,0.09030706850759826,0.9936208575026576,7
2_C6_36,30C_8,2.4306865573553718,gr.sat,0.07131552446569507,0.9961559344512746,7
2_C6_38,30C_8,2.321052565835793,gr.sat,0.3421127940422903,0.9258617943155202,4
2_C6_42,30C_8,-0.7534299013444488,gr,0.5819170385642628,0.35847341893192575,5
2_C7_12,6F_1,0.8354657377387671,gr.lag,0.06460428857943283,0.9653658284363501,9
2_C7_14,6F_1,1.4669685808975341,gr.lagsat,0.11273830457191807,0.9913496319025842,5
2_C7_20,6F_1,2.040664878102788,gr.lagsat,0.17332413232761054,0.9792132783655912,7
2_C7_25,6F_1,2.757983791403145,gr.lagsat,0.33160381869715466,0.9766710308068066,6
2_C7_30,6F_1,2.523127296253602,gr.sat,0.061732565709904645,0.9979524215883633,7
2_C7_36,6F_1,2.379451913962594,gr.sat,0.10086145260329658,0.9917382942723213,7
2_C7_38,6F_1,2.3687709397770127,gr.sat,0.35608921481393385,0.9228588028834696,4
2_C7_42,6F_1,-0.8091971719319354,gr,0.6030815420160969,0.3750454056933479,5
2_C8_12,14C_6,2.1854891580610136,gr.lagsat,0.2292800498384894,0.9925018302939626,4
2_C8_14,14C_6,2.099649564391614,gr.lagsat,0.18828637812892693,0.9882922641728967,4
2_C8_20,14C_6,3.293656872426635,gr.lagsat,0.2585354331265484,0.9875853630407622,4
2_C8_25,14C_6,2.322006992767669,gr.sat,0.283913077320003,0.9533986793235278,7
2_C8_30,14C_6,2.873822200485171,gr.sat,0.09448411230928977,0.9971222629946176,5
2_C8_36,14C_6,2.139322875850931,gr.sat,0.19496296888095555,0.9651384418244402,7
2_C8_38,14C_6,2.269236719611119,gr.sat,0.22152142348004017,0.959817195952159,5
2_C8_42,14C_6,-1.1552550528296495,gr,0.6476840174455694,0.5146794447856027,5
2_C9_12,14C_5,1.8755361622178472,gr.lagsat,0.10693555639822845,0.9960240930787436,4
2_C9_14,14C_5,2.201876340277973,gr.lagsat,0.17148032584391135,0.991082043859633,4
2_C9_20,14C_5,2.160250076961221,gr.lagsat,0.20012622477683778,0.9738404579165871,7
2_C9_25,14C_5,3.3608392864470407,gr.lagsat,0.23393437381933074,0.9944564161199438,5
2_C9_30,14C_5,2.653270949472358,gr.sat,0.07840656115426646,0.9967835467324883,6
2_C9_36,14C_5,3.178472905835672,gr.sat,0.1562746635811677,0.9929015519177989,5
2_C9_38,14C_5,2.339173087937629,gr.sat,0.1993927680815145,0.9710946386230105,5
2_C9_42,14C_5,-0.6764811814502226,gr,0.6066998671434837,0.2929972232924467,5
2_D10_12,6F_5,0.779270783164296,gr.lag,0.06582433078662193,0.9551223498277115,10
2_D10_14,6F_5,1.1754185877078025,gr.lagsat,0.10202767071368654,0.9811375297359591,7
2_D10_20,6F_5,1.6457865929807494,gr.lagsat,0.11070013167366766,0.9818422687537849,9
2_D10_25,6F_5,2.7149683485129583,gr.lagsat,0.32440955307189057,0.9769110615755319,6
2_D10_30,6F_5,2.4552596564634457,gr.sat,0.05680066176702727,0.998158347560201,7
2_D10_36,6F_5,3.175619362382371,gr.sat,0.18839545768504473,0.9894623928305745,5
2_D10_38,6F_5,2.1335517305611935,gr.sat,0.14680910860265395,0.9845724651579838,5
2_D10_42,6F_5,-0.8740578306059456,gr,0.6871769991922426,0.35034956657017713,5
2_D11_12,14C_5,2.0163204840556093,gr.lagsat,0.11085246843354721,0.9957438376760237,4
2_D11_14,14C_5,2.0839503838565725,gr.lagsat,0.21081840261252807,0.9874433789028796,4
2_D11_20,14C_5,2.0365682739048654,gr.lagsat,0.17366066928734897,0.9790740606172076,7
2_D11_25,14C_5,2.555514799840998,gr.sat,0.14544258979417668,0.9865566629058189,7
2_D11_30,14C_5,2.632666458316007,gr.sat,0.1387851066213051,0.9898231669212098,6
2_D11_36,14C_5,2.971084619414649,gr.sat,0.1269095706388258,0.9955865284435046,5
2_D11_38,14C_5,1.877028674993536,gr.sat,0.12654887789125238,0.982454447640475,6
2_D11_42,14C_5,-0.7241567248116878,gr,0.7782956401225118,0.22394732786652327,5
2_D12_12,blank_blank,-0.04742281206321181,gr,0.013683981352714737,0.480211739651191,15
2_D12_14,blank_blank,-0.0053387564038180355,gr,0.023831377472908373,0.0041647426625004424,14
2_D12_20,blank_blank,-0.008913862088885553,gr,0.03150274967280588,0.005686306714574374,16
2_D12_25,blank_blank,-0.12048699160252047,gr,0.046685056853913616,0.3997877001069292,12
2_D12_30,blank_blank,-0.007348229093505745,gr,0.06409366535731462,0.0013126975859131251,12
2_D12_36,blank_blank,0.03317051749797223,gr,0.062058846474658674,0.027775610176159815,12
2_D12_38,blank_blank,-0.09394241362930147,gr,0.05747650444169178,0.21082267952373301,12
2_D12_42,blank_blank,-0.00559784274847558,gr,0.11374004122816855,8.067572179476512e-4,5
2_D1_12,blank_blank,-0.007848650958134992,gr,0.021864725805765886,0.009814656444956604,15
2_D1_14,blank_blank,-0.009139184532766952,gr,0.01905949350069844,0.018800451367680604,14
2_D1_20,blank_blank,-0.01712028610212483,gr,0.04199141967469431,0.011734017493625237,16
2_D1_25,blank_blank,-0.03304959718922132,gr,0.03910315629293882,0.06667193201400756,12
2_D1_30,blank_blank,-0.11626406991711005,gr,0.06743812567010116,0.22912156110095527,12
2_D1_36,blank_blank,-0.10889563870449497,gr,0.09928410000481026,0.10738105497844286,12
2_D1_38,blank_blank,-0.08944576000792384,gr,0.029923232871555815,0.47188202914693966,12
2_D1_42,blank_blank,0.2709831558793339,gr.lagsat,0.3046927227742697,0.7303878086314195,3
2_D2_12,14C_7,1.9944613442719907,gr.lagsat,0.15942806628767212,0.9896383461399642,4
2_D2_14,14C_7,1.3801711710517657,gr.lagsat,0.09983642771554922,0.9885516718055226,6
2_D2_20,14C_7,1.734441385533339,gr.sat,0.13838389730704798,0.9640203283417796,9
2_D2_25,14C_7,2.493349557251973,gr.sat,0.16919204580234395,0.9818622257778364,8
2_D2_30,14C_7,2.5213826909185904,gr.sat,0.13832536446416585,0.9894085164635813,6
2_D2_36,14C_7,2.5438235945349508,gr.sat,0.09274226782432006,0.9939384534821847,7
2_D2_38,14C_7,1.8899782536463339,gr.sat,0.22341767525723513,0.9480035364491253,5
2_D2_42,14C_7,1e-4,gr.lagsat,2.8890044012697422,-0.011817406691673193,4
2_D3_12,48F_5,1.1939799295872922,gr.lagsat,0.0795622398703764,0.9875449309868493,6
2_D3_14,48F_5,1.0858989761390414,gr.lagsat,0.0793578785394813,0.9855761509827584,7
2_D3_20,48F_5,1.9135313231814615,gr.lagsat,0.17451432513084839,0.9803405507251897,7
2_D3_25,48F_5,2.578154927023663,gr.lagsat,0.2817929745182818,0.9752428358731101,6
2_D3_30,48F_5,2.3538376592985304,gr.sat,0.10826916730577438,0.9892194704702768,8
2_D3_36,48F_5,2.4079291531705596,gr.sat,0.08153175662076362,0.9953896639443491,8
2_D3_38,48F_5,2.0390459838269566,gr.sat,0.37389236922316843,0.9087797838542273,5
2_D3_42,48F_5,-0.6823635110346822,gr,0.426019558037019,0.460965156849774,5
2_D4_12,30C_8,0.7868489859445109,gr.lag,0.05525387311027148,0.9705564272068913,9
2_D4_14,30C_8,0.8513029940995116,gr.lagsat,0.05219644650445226,0.9837144756358033,9
2_D4_20,30C_8,1.9702038328111515,gr.lagsat,0.1530293166833685,0.9851260323098451,7
2_D4_25,30C_8,2.592117568213416,gr.lagsat,0.2814039652626439,0.9748799415517378,6
2_D4_30,30C_8,2.384271977565721,gr.sat,0.09238906236535353,0.9936325946219976,7
2_D4_36,30C_8,2.422378639390586,gr.sat,0.0558089048870176,0.9976909581408367,7
2_D4_38,30C_8,2.141135308952489,gr.sat,0.4346831894852903,0.8784044522265723,4
2_D4_42,30C_8,-0.6382561958827375,gr,0.4462542298738691,0.40542513985790885,5
2_D5_12,14C_4,2.165663247974328,gr.lagsat,0.1896213521594593,0.9948913701280511,3
2_D5_14,14C_4,2.11764790162987,gr.lagsat,0.220345755261809,0.9844697549088272,4
2_D5_20,14C_4,1.8102167508441462,gr.sat,0.20160475181706664,0.9457898295368099,8
2_D5_25,14C_4,2.464309230109129,gr.sat,0.18444475121766657,0.9817414237017041,7
2_D5_30,14C_4,2.7772790575459467,gr.sat,0.16021945835049473,0.9921291016392766,5
2_D5_36,14C_4,2.4176022190744426,gr.sat,0.12727746987003175,0.9894395307362188,6
2_D5_38,14C_4,2.0890036864483164,gr.sat,0.21186757289775413,0.9591238056694527,5
2_D5_42,14C_4,1e-4,gr.lagsat,2.057133663552677,-0.020505402615461632,4
2_D6_12,48F_7,1.03219168815613,gr.lagsat,0.08474730842386011,0.9843380446914776,6
2_D6_14,48F_7,1.1814559148102128,gr.lagsat,0.0998938636311502,0.9863877167597768,6
2_D6_20,48F_7,2.273229142402456,gr.lagsat,0.2130324685260455,0.985435284175843,6
2_D6_25,48F_7,2.5518597571616195,gr.lagsat,0.26412876589825335,0.977902715886966,6
2_D6_30,48F_7,2.263477791903256,gr.sat,0.11310460504022428,0.9905012822717354,8
2_D6_36,48F_7,2.429919656240701,gr.sat,0.10048300453474068,0.9927673046438346,7
2_D6_38,48F_7,1.8626826739966942,gr.sat,0.2688971234784398,0.9222647875496115,5
2_D6_42,48F_7,-0.7432115573692534,gr,0.497067707524912,0.426999606737982,5
2_D7_12,48F_6,1.0711734604573264,gr.lagsat,0.10630820407903994,0.9714639048287756,7
2_D7_14,48F_6,1.2238217793354866,gr.lagsat,0.09766903309329465,0.9875934791641598,6
2_D7_20,48F_6,2.459451694765863,gr.lagsat,0.23436396489647054,0.9848274861915421,6
2_D7_25,48F_6,2.7155819295558334,gr.lagsat,0.26872744904229756,0.9775862943636761,6
2_D7_30,48F_6,2.2674554938386087,gr.sat,0.10303890853172713,0.9894889573765708,8
2_D7_36,48F_6,2.3738706665367713,gr.sat,0.07572722666037027,0.9947582925698246,8
2_D7_38,48F_6,1.6060443365747463,gr.sat,0.20985722320417033,0.944829998981283,5
2_D7_42,48F_6,-0.6410330513462704,gr,0.4444486625947992,0.409479052685211,5
2_D8_12,30C_6,0.9165128395009837,gr.lag,0.07239589757906964,0.9620512029444542,8
2_D8_14,30C_6,1.0288365408275888,gr.lagsat,0.11112130278955398,0.9738002238781858,7
2_D8_20,30C_6,2.21852432148587,gr.lagsat,0.15184102875597552,0.9924352896647254,6
2_D8_25,30C_6,2.8992193288358954,gr.lagsat,0.33340960259564073,0.9774501866359656,6
2_D8_30,30C_6,2.36100196242065,gr.sat,0.12785915589115435,0.9873140263092061,7
2_D8_36,30C_6,2.318246301335376,gr.sat,0.08908637667382652,0.9934801430332054,7
2_D8_38,30C_6,2.367072312569789,gr.sat,0.36808621116082674,0.9231918495043763,4
2_D8_42,30C_6,1e-4,gr.lagsat,2.116841583637881,-5.322340055524677e-5,4
2_D9_12,14C_1,2.030910388915344,gr.lagsat,0.11497176247262078,0.9954879495927379,4
2_D9_14,14C_1,2.169590449630247,gr.lagsat,0.1901269283521864,0.9890183586694176,4
2_D9_20,14C_1,2.1112188170773862,gr.lagsat,0.17522927486410972,0.9802369434859018,7
2_D9_25,14C_1,3.0318902989966747,gr.lagsat,0.18005715014983695,0.9934816100082716,5
2_D9_30,14C_1,2.7172119221285307,gr.sat,0.08268650357582055,0.996653683889055,6
2_D9_36,14C_1,3.3053605301230835,gr.sat,0.18766241896013178,0.9907765810641015,5
2_D9_38,14C_1,2.86027794228319,gr.sat,0.3566570661087096,0.9492448117885516,4
2_D9_42,14C_1,-0.8051927463278263,gr,0.6959723323903648,0.3085154824784898,5
2_E10_12,14C_8,1.8492099032150853,gr.lagsat,0.13731880068032992,0.9931076374862039,4
2_E10_14,14C_8,1.9580669879313688,gr.lagsat,0.21092049317814365,0.9872299159060742,4
2_E10_20,14C_8,2.062214274033611,gr.lagsat,0.16290917257234153,0.9826867320883843,7
2_E10_25,14C_8,2.497824843175835,gr.sat,0.20246932566773684,0.9747372152691961,8
2_E10_30,14C_8,2.7547943863188347,gr.sat,0.06955132325265212,0.9976468899834697,6
2_E10_36,14C_8,2.97948531359527,gr.sat,0.1920725297841846,0.9898767165535355,5
2_E10_38,14C_8,2.2517916448358695,gr.sat,0.17241640844936437,0.9791958642067579,5
2_E10_42,14C_8,1e-4,gr.lagsat,2.6566396578894573,-2.9413398146682646e-4,4
2_E11_12,30C_6,0.901157255214516,gr.lag,0.07948742565173665,0.953184223876963,8
2_E11_14,30C_6,1.0292384059971529,gr.lagsat,0.0957213093285958,0.9772628188771496,8
2_E11_20,30C_6,2.005688286408463,gr.lagsat,0.21929916766341748,0.9837857497794226,7
2_E11_25,30C_6,2.664625246779076,gr.lagsat,0.23828633055857976,0.9811373962324084,6
2_E11_30,30C_6,2.3882944004821507,gr.sat,0.13155445144448585,0.9869772882678398,7
2_E11_36,30C_6,2.2778771083884375,gr.sat,0.11819679738571925,0.9877276682410567,7
2_E11_38,30C_6,1.6374843458016113,gr.sat,0.13772708280982016,0.9682321869581041,7
2_E11_42,30C_6,-0.5232723539642682,gr,0.6978918015846489,0.15782031135805286,5
2_E12_12,blank_blank,-0.041945312743803656,gr,0.022816555060062624,0.20633036237868307,15
2_E12_14,blank_blank,-0.020565624819829074,gr,0.021086341994638592,0.07344641780182193,14
2_E12_20,blank_blank,-0.04039269722096674,gr,0.03159993116761313,0.10451178689307139,16
2_E12_25,blank_blank,-0.05063415119683969,gr,0.053754584675226445,0.08149613884970486,12
2_E12_30,blank_blank,-0.08721372084931045,gr,0.052924621951198174,0.21355991657544593,12
2_E12_36,blank_blank,-0.049389764294521486,gr,0.05128094576426085,0.08488617618693084,12
2_E12_38,blank_blank,-0.0765803413944089,gr,0.05259715952360025,0.17490890273745752,12
2_E12_42,blank_blank,-0.09697230615840113,gr,0.10509517029727741,0.22106099804980206,5
2_E1_12,blank_blank,-0.01122073022403371,gr,0.022347540718248102,0.019023826399220622,15
2_E1_14,blank_blank,-0.04150493823115843,gr,0.01980422346798557,0.26794532304365415,14
2_E1_20,blank_blank,-0.09759346593557972,gr,0.030230151552345878,0.4267518772926683,16
2_E1_25,blank_blank,-0.030896249002510628,gr,0.03545579041723229,0.07057509565009545,12
2_E1_30,blank_blank,-0.09537515746196748,gr,0.056799334616571835,0.21994309228776865,12
2_E1_36,blank_blank,-0.11101838244574211,gr,0.0640133831111499,0.23123019573482706,12
2_E1_38,blank_blank,-0.027903964480478643,gr,0.04269971821386966,0.040956253341974835,12
2_E1_42,blank_blank,-0.37605088000670733,gr,0.12196034574753456,0.7601395436372782,5
2_E2_12,14C_4,2.33785654244348,gr.lagsat,0.18717212530458455,0.9947792516479563,3
2_E2_14,14C_4,1.8362094695910307,gr.lagsat,0.22370736955132536,0.9830691187998446,4
2_E2_20,14C_4,2.6417787401123913,gr.lagsat,0.3079580440293712,0.9708438901939703,6
2_E2_25,14C_4,2.374043873497325,gr.sat,0.20541696567877113,0.9761176350810032,7
2_E2_30,14C_4,2.4839816452011654,gr.sat,0.1354067834107732,0.9885193844644923,6
2_E2_36,14C_4,3.0519825044579645,gr.sat,0.1524012399149843,0.9933684189812945,5
2_E2_38,14C_4,2.3832082977129936,gr.sat,0.330612814902454,0.9450931468438787,5
2_E2_42,14C_4,1e-4,gr.lagsat,2.573478933611611,-0.015946132315067363,4
2_E3_12,6F_4,0.7538488882092198,gr.lag,0.047110054968012884,0.9751796229493778,10
2_E3_14,6F_4,1.5210892551580915,gr.lagsat,0.18944670749660522,0.9744317821691185,5
